month,format,device_type,bid_type,network_id,advertiser_category, spend , impressions ,clicks,measurable_imps,viewable_imps,engagements,video_start,video_complete,conversions, audio_start ,audio_complete
2019-12-01,video,desktop,cpm,114,Business,281.9,17586,1,4707,3486,0,20970,13695,3,0,0
2019-12-01,video,desktop,cpm,114,Health & Fitness,"1,251.61",84887,46,18557,13345,0,91462,58004,0,0,0
2019-12-01,video,desktop,cpm,114,Food & Drink,784.81,51545,19,12717,9486,0,63480,51425,4,0,0
2019-12-01,video,desktop,cpm,114,Food & Drink,0.03,2,0,1,0,0,3,2,0,0,0
2019-12-01,video,desktop,cpm,121,Business,927.5,58821,22,0,0,0,44067,29936,2,0,0
2019-12-01,video,desktop,cpm,121,Health & Fitness,"3,845.69",205841,19,0,0,0,183236,157746,0,0,0
2019-12-01,video,desktop,cpm,121,Food & Drink,448.22,25839,8,0,0,0,23303,19619,0,0,0
2019-12-01,video,desktop,cpm,121,Food & Drink,2.38,199,0,0,0,0,150,108,0,0,0
2019-12-01,video,desktop,cpm,122,Health & Fitness,39.6,3106,2,0,0,0,2836,2462,0,0,0
2019-12-01,video,desktop,cpm,122,Food & Drink,1.81,98,0,0,0,0,95,85,0,0,0
2019-12-01,video,desktop,cpm,123,Business,714.03,43314,5,9140,7209,0,35942,15205,9,0,0
2019-12-01,video,desktop,cpm,123,Health & Fitness,806.05,54591,7,11268,8225,0,42949,19619,0,0,0
2019-12-01,video,desktop,cpm,123,Food & Drink,466.96,29309,4,6380,5357,0,27080,15530,432,0,0
2019-12-01,video,desktop,cpm,123,Food & Drink,0.39,28,0,5,4,0,23,11,0,0,0
2019-12-01,video,desktop,cpm,144,Business,0.28,15,0,0,0,0,15,2,0,0,0
2019-12-01,video,desktop,cpm,144,Health & Fitness,0.07,4,0,0,0,0,4,0,0,0,0
2019-12-01,video,desktop,cpm,144,Food & Drink,0.15,9,0,0,0,0,9,3,0,0,0
2019-12-01,video,desktop,cpm,146,Business,37.84,2261,4,342,173,0,2177,1626,0,0,0
2019-12-01,video,desktop,cpm,146,Health & Fitness,15,726,2,23,12,0,711,616,0,0,0
2019-12-01,video,desktop,cpm,146,Food & Drink,85.87,5619,6,487,269,0,5544,5086,350,0,0
2019-12-01,video,desktop,cpm,146,Food & Drink,0.04,3,0,0,0,0,3,3,0,0,0
2019-12-01,video,mobile-app,cpcv,45,Health & Fitness,54.91,13229,74,0,0,0,8609,1437,0,0,0
2019-12-01,video,mobile-app,cpcv,47,Business,372.97,10361,346,0,0,0,9850,8625,0,0,0
2019-12-01,video,mobile-app,cpcv,47,Health & Fitness, -   ,0,0,0,0,0,0,0,0,0,0
2019-12-01,video,mobile-app,cpcv,52,Business,8.63,434,7,0,0,0,369,349,0,0,0
2019-12-01,video,mobile-app,cpcv,59,Business,0.3,18,0,0,0,0,16,12,0,0,0
2019-12-01,video,mobile-app,cpcv,68,Business,3.44,294,1,0,0,0,236,118,0,0,0
2019-12-01,video,mobile-app,cpcv,80,Business,4.79,191,0,0,0,0,166,115,0,0,0
2019-12-01,video,mobile-app,cpcv,90,Business,0.12,4,2,0,0,0,4,3,0,0,0
2019-12-01,video,mobile-app,cpcv,90,Health & Fitness,1.54,122,0,0,0,0,95,40,0,0,0
2019-12-01,video,mobile-app,cpcv,104,Business,1.96,853,0,0,0,0,397,79,0,0,0
2019-12-01,video,mobile-app,cpcv,111,Business,9.36,457,7,0,0,0,429,381,0,0,0
2019-12-01,video,mobile-app,cpcv,112,Business,7.48,447,25,0,0,0,343,297,0,0,0
2019-12-01,video,mobile-app,cpcv,114,Business,0.12,45,0,0,0,0,42,5,0,0,0
2019-12-01,video,mobile-app,cpcv,114,Health & Fitness,1.32,323,0,84,28,0,300,35,0,0,0
2019-12-01,video,mobile-app,cpcv,121,Business,7.19,284,0,0,0,0,248,192,0,0,0
2019-12-01,video,mobile-app,cpcv,144,Business,0.6,68,2,0,0,0,55,24,0,0,0
2019-12-01,video,mobile-app,cpcv,146,Business,0.01,0,0,0,0,0,0,0,0,0,0
2019-12-01,video,mobile-app,cpm,45,Business,618.83,55369,505,0,0,48,39344,12156,0,0,0
2019-12-01,video,mobile-app,cpm,45,Health & Fitness,139.4,33916,183,0,0,0,22416,3786,0,0,0
2019-12-01,video,mobile-app,cpm,45,Food & Drink,0.93,149,2,0,0,0,69,8,1,0,0
2019-12-01,video,mobile-app,cpm,47,Business,"1,252.07",79464,6413,0,0,0,70080,56701,3,0,0
2019-12-01,video,mobile-app,cpm,47,Health & Fitness,"1,602.81",93916,3085,0,0,0,77319,53988,0,0,0
2019-12-01,video,mobile-app,cpm,47,Food & Drink,673.52,43994,320,0,0,0,31346,17746,0,0,0
2019-12-01,video,mobile-app,cpm,47,Food & Drink,0.89,62,6,0,0,0,53,44,0,0,0
2019-12-01,video,mobile-app,cpm,52,Business,381.4,25663,356,0,0,0,19838,16089,0,0,0
2019-12-01,video,mobile-app,cpm,52,Health & Fitness,685.59,40321,281,0,0,0,28580,20557,0,0,0
2019-12-01,video,mobile-app,cpm,52,Food & Drink,365.47,24048,46,0,0,0,8377,5565,0,0,0
2019-12-01,video,mobile-app,cpm,52,Food & Drink,0.22,18,1,0,0,0,15,13,0,0,0
2019-12-01,video,mobile-app,cpm,59,Business,19.48,1346,3,0,0,0,913,599,0,0,0
2019-12-01,video,mobile-app,cpm,59,Health & Fitness,42.46,2531,3,0,0,0,1450,919,0,0,0
2019-12-01,video,mobile-app,cpm,59,Food & Drink,30.76,2053,0,0,0,0,1020,426,0,0,0
2019-12-01,video,mobile-app,cpm,62,Business,2.87,167,0,0,0,0,114,49,0,0,0
2019-12-01,video,mobile-app,cpm,62,Health & Fitness,0.37,24,0,0,0,0,14,8,0,0,0
2019-12-01,video,mobile-app,cpm,62,Food & Drink,0.8,53,0,0,0,0,37,14,0,0,0
2019-12-01,video,mobile-app,cpm,68,Business,120.54,8044,68,0,0,0,6378,2487,0,0,0
2019-12-01,video,mobile-app,cpm,68,Health & Fitness,411.65,23306,83,0,0,0,17863,6789,0,0,0
2019-12-01,video,mobile-app,cpm,68,Food & Drink,570.22,34878,39,0,0,0,31873,20179,0,0,0
2019-12-01,video,mobile-app,cpm,68,Food & Drink,0.05,5,0,0,0,0,3,1,0,0,0
2019-12-01,video,mobile-app,cpm,76,Business,0.61,129,0,0,0,0,118,99,0,0,0
2019-12-01,video,mobile-app,cpm,76,Health & Fitness,0.08,22,0,0,0,0,21,17,0,0,0
2019-12-01,video,mobile-app,cpm,76,Food & Drink,0.5,31,0,0,0,0,11,6,0,0,0
2019-12-01,video,mobile-app,cpm,80,Business,72.16,7059,34,0,0,0,5920,3276,0,0,0
2019-12-01,video,mobile-app,cpm,80,Health & Fitness,53.21,4091,16,0,0,0,3706,2704,0,0,0
2019-12-01,video,mobile-app,cpm,80,Food & Drink,117.42,9371,36,0,0,0,8782,6317,0,0,0
2019-12-01,video,mobile-app,cpm,80,Food & Drink,0.03,5,0,0,0,0,5,3,0,0,0
2019-12-01,video,mobile-app,cpm,90,Business,"1,305.75",76063,171,0,0,94,41139,5116,0,0,0
2019-12-01,video,mobile-app,cpm,90,Health & Fitness,21.03,1180,128,0,0,0,876,385,0,0,0
2019-12-01,video,mobile-app,cpm,90,Food & Drink,4.13,210,33,0,0,0,136,58,61,0,0
2019-12-01,video,mobile-app,cpm,104,Business,148.72,8757,1,0,0,0,6207,1902,0,0,0
2019-12-01,video,mobile-app,cpm,104,Health & Fitness,"1,140.64",79857,4,0,0,0,53077,16493,6,0,0
2019-12-01,video,mobile-app,cpm,104,Food & Drink,64.99,3926,0,0,0,0,2327,980,0,0,0
2019-12-01,video,mobile-app,cpm,104,Food & Drink,0.46,33,0,0,0,0,24,8,0,0,0
2019-12-01,video,mobile-app,cpm,104,Health & Fitness, -   ,0,0,0,0,0,0,0,1,0,0
2019-12-01,video,mobile-app,cpm,105,Business,87.46,5417,245,0,0,0,4866,3437,0,0,0
2019-12-01,video,mobile-app,cpm,105,Health & Fitness,157.03,9075,372,0,0,0,8355,5997,0,0,0
2019-12-01,video,mobile-app,cpm,105,Food & Drink,69.54,4435,40,0,0,0,3452,2072,0,0,0
2019-12-01,video,mobile-app,cpm,105,Food & Drink,0.04,3,0,0,0,0,3,2,0,0,0
2019-12-01,video,mobile-app,cpm,111,Business,957.54,56522,1999,0,0,0,54313,47985,1,0,0
2019-12-01,video,mobile-app,cpm,111,Health & Fitness,"1,221.80",67068,1477,0,0,0,63390,49568,0,0,0
2019-12-01,video,mobile-app,cpm,111,Food & Drink,165.54,10001,461,0,0,0,9631,8103,0,0,0
2019-12-01,video,mobile-app,cpm,111,Food & Drink,0.68,45,2,0,0,0,44,38,0,0,0
2019-12-01,video,mobile-app,cpm,112,Business,"1,010.23",72575,4643,0,0,0,61076,47937,2,0,0
2019-12-01,video,mobile-app,cpm,112,Health & Fitness,"1,482.29",94943,2276,0,0,0,70349,48902,5,0,0
2019-12-01,video,mobile-app,cpm,112,Food & Drink,191.85,13110,169,0,0,0,11986,8606,1,0,0
2019-12-01,video,mobile-app,cpm,112,Food & Drink,0.71,67,2,0,0,0,51,37,0,0,0
2019-12-01,video,mobile-app,cpm,114,Business,155.19,9492,1,1,0,0,7761,647,1,0,0
2019-12-01,video,mobile-app,cpm,114,Health & Fitness,474.09,32140,23,418,145,0,27595,2868,0,0,0
2019-12-01,video,mobile-app,cpm,114,Food & Drink,148.51,10103,27,54,18,0,8936,1453,1,0,0
2019-12-01,video,mobile-app,cpm,114,Food & Drink,0.02,2,0,0,0,0,2,0,0,0,0
2019-12-01,video,mobile-app,cpm,121,Business,24.99,1870,2,0,0,0,1428,816,0,0,0
2019-12-01,video,mobile-app,cpm,121,Health & Fitness,33.94,2976,0,0,0,0,2768,2381,0,0,0
2019-12-01,video,mobile-app,cpm,121,Food & Drink,121.83,8265,0,0,0,0,6238,4415,0,0,0
2019-12-01,video,mobile-app,cpm,122,Health & Fitness,97.36,6719,103,0,0,0,6329,5239,0,0,0
2019-12-01,video,mobile-app,cpm,122,Food & Drink,7.49,431,0,0,0,0,396,347,0,0,0
2019-12-01,video,mobile-app,cpm,144,Business,87.67,5221,67,0,0,0,4515,2190,0,0,0
2019-12-01,video,mobile-app,cpm,144,Health & Fitness,34.1,2819,9,0,0,0,2685,2313,0,0,0
2019-12-01,video,mobile-app,cpm,144,Food & Drink,19.74,1204,24,0,0,0,1106,441,0,0,0
2019-12-01,video,mobile-app,cpm,144,Food & Drink,0.06,6,0,0,0,0,5,4,0,0,0
2019-12-01,video,mobile-app,cpm,146,Business,0.05,3,0,0,0,0,3,2,0,0,0
2019-12-01,video,mobile-app,cpm,146,Health & Fitness,0.02,1,0,0,0,0,1,0,0,0,0
2019-12-01,video,mobile-app,cpm,146,Food & Drink,0,0,0,0,0,0,0,0,0,0,0
2019-12-01,video,mobile-web,cpcv,18,Health & Fitness,0.18,11,0,1,0,0,11,9,0,0,0
2019-12-01,video,mobile-web,cpcv,41,Business,0.18,5,0,0,0,0,5,4,0,0,0
2019-12-01,video,mobile-web,cpcv,41,Health & Fitness,0.02,1,0,0,0,0,1,1,0,0,0
2019-12-01,video,mobile-web,cpcv,47,Business,5.96,159,0,0,0,0,149,120,0,0,0
2019-12-01,video,mobile-web,cpcv,47,Health & Fitness,0.33,39,1,0,0,0,37,17,0,0,0
2019-12-01,video,mobile-web,cpcv,52,Business,0.02,1,0,0,0,0,0,0,0,0,0
2019-12-01,video,mobile-web,cpcv,52,Health & Fitness,1.18,134,0,0,0,0,98,61,0,0,0
2019-12-01,video,mobile-web,cpcv,59,Business,0.01,1,0,0,0,0,0,0,0,0,0
2019-12-01,video,mobile-web,cpcv,68,Business,0.89,24,0,4,1,0,22,17,0,0,0
2019-12-01,video,mobile-web,cpcv,68,Health & Fitness,2.69,219,1,6,4,0,203,137,0,0,0
2019-12-01,video,mobile-web,cpcv,80,Business,3.34,94,1,5,3,0,89,68,0,0,0
2019-12-01,video,mobile-web,cpcv,90,Health & Fitness,0.34,104,0,0,0,0,31,9,0,0,0
2019-12-01,video,mobile-web,cpcv,104,Business,0.14,28,0,0,0,0,16,2,0,0,0
2019-12-01,video,mobile-web,cpcv,104,Health & Fitness,10.21,6452,3,0,0,0,3109,526,0,0,0
2019-12-01,video,mobile-web,cpcv,112,Business,0.07,1,0,0,0,0,1,1,0,0,0
2019-12-01,video,mobile-web,cpcv,112,Health & Fitness,0.68,50,0,1,0,0,45,34,0,0,0
2019-12-01,video,mobile-web,cpcv,114,Business, -   ,0,0,0,0,0,0,0,0,0,0
2019-12-01,video,mobile-web,cpcv,114,Health & Fitness,137.87,9797,34,3020,2045,0,9627,4078,0,0,0
2019-12-01,video,mobile-web,cpcv,121,Business,3.83,96,0,0,0,0,91,77,0,0,0
2019-12-01,video,mobile-web,cpcv,123,Business, -   ,0,0,0,0,0,0,0,0,0,0
2019-12-01,video,mobile-web,cpcv,123,Health & Fitness,1.6,251,0,55,36,0,220,83,0,0,0
2019-12-01,video,mobile-web,cpm,18,Business,0.18,21,0,1,1,0,21,15,0,0,0
2019-12-01,video,mobile-web,cpm,18,Health & Fitness,5.4,450,0,31,16,0,445,365,0,0,0
2019-12-01,video,mobile-web,cpm,18,Food & Drink,4.28,417,0,42,27,0,411,342,0,0,0
2019-12-01,video,mobile-web,cpm,41,Business,3.03,240,1,0,0,0,226,133,0,0,0
2019-12-01,video,mobile-web,cpm,41,Health & Fitness,2.94,166,1,0,0,0,160,114,0,0,0
2019-12-01,video,mobile-web,cpm,41,Food & Drink,0.94,55,0,0,0,0,54,38,0,0,0
2019-12-01,video,mobile-web,cpm,41,Food & Drink,0,0,0,0,0,0,0,0,0,0,0
2019-12-01,video,mobile-web,cpm,47,Business,20.92,1438,1,0,0,0,1305,985,0,0,0
2019-12-01,video,mobile-web,cpm,47,Health & Fitness,85.4,5258,1,0,0,0,4962,3949,0,0,0
2019-12-01,video,mobile-web,cpm,47,Food & Drink,65.01,4253,2,0,0,0,4105,3254,0,0,0
2019-12-01,video,mobile-web,cpm,47,Food & Drink,0.16,13,0,0,0,0,12,8,0,0,0
2019-12-01,video,mobile-web,cpm,52,Business,35.36,2579,2,0,0,0,1951,1459,0,0,0
2019-12-01,video,mobile-web,cpm,52,Health & Fitness,314.46,20099,6,0,0,0,17652,14473,0,0,0
2019-12-01,video,mobile-web,cpm,52,Food & Drink,117.8,8293,4,0,0,0,5927,4656,0,0,0
2019-12-01,video,mobile-web,cpm,52,Food & Drink,0.25,20,0,0,0,0,16,12,0,0,0
2019-12-01,video,mobile-web,cpm,59,Business,31.7,2132,6,111,24,0,1029,560,0,0,0
2019-12-01,video,mobile-web,cpm,59,Health & Fitness,149.93,9236,14,862,156,0,3867,2150,0,0,0
2019-12-01,video,mobile-web,cpm,59,Food & Drink,321.49,19326,26,683,153,0,10121,5201,0,0,0
2019-12-01,video,mobile-web,cpm,59,Food & Drink,0.01,1,0,0,0,0,0,0,0,0,0
2019-12-01,video,mobile-web,cpm,62,Business,0.19,12,0,3,2,0,8,6,0,0,0
2019-12-01,video,mobile-web,cpm,62,Health & Fitness,0.01,1,0,0,0,0,0,0,0,0,0
2019-12-01,video,mobile-web,cpm,62,Food & Drink,0.39,26,0,5,3,0,19,15,0,0,0
2019-12-01,video,mobile-web,cpm,68,Business,80.81,5777,30,97,46,0,5227,3054,0,0,0
2019-12-01,video,mobile-web,cpm,68,Health & Fitness,293.36,18475,35,590,202,0,16921,11409,2,0,0
2019-12-01,video,mobile-web,cpm,68,Food & Drink,212.3,14291,28,471,292,0,13432,10588,0,0,0
2019-12-01,video,mobile-web,cpm,68,Food & Drink,0.22,16,0,1,0,0,15,11,0,0,0
2019-12-01,video,mobile-web,cpm,76,Business,3.13,187,1,40,33,0,112,93,0,0,0
2019-12-01,video,mobile-web,cpm,76,Health & Fitness,0.67,46,0,9,5,0,19,16,0,0,0
2019-12-01,video,mobile-web,cpm,76,Food & Drink,1.68,105,1,26,21,0,65,55,0,0,0
2019-12-01,video,mobile-web,cpm,76,Food & Drink,0,0,0,0,0,0,0,0,0,0,0
2019-12-01,video,mobile-web,cpm,80,Business,44.94,3703,40,96,53,0,3452,2703,0,0,0
2019-12-01,video,mobile-web,cpm,80,Health & Fitness,137.43,9368,69,312,142,0,8833,7050,0,0,0
2019-12-01,video,mobile-web,cpm,80,Food & Drink,926.57,36833,68,77,42,0,29939,14699,0,0,0
2019-12-01,video,mobile-web,cpm,80,Food & Drink,0.08,10,0,0,0,0,9,6,0,0,0
2019-12-01,video,mobile-web,cpm,90,Business,163.21,8126,14,0,0,5,2949,1154,0,0,0
2019-12-01,video,mobile-web,cpm,90,Health & Fitness,4.21,217,3,0,0,0,88,31,0,0,0
2019-12-01,video,mobile-web,cpm,90,Food & Drink,0.18,10,0,0,0,0,10,9,0,0,0
2019-12-01,video,mobile-web,cpm,104,Business,"1,192.87",77754,24,0,0,0,40475,8634,2,0,0
2019-12-01,video,mobile-web,cpm,104,Health & Fitness,"1,003.96",74248,23,2,0,0,37629,10462,163,0,0
2019-12-01,video,mobile-web,cpm,104,Food & Drink,"2,039.95",126069,27,0,0,0,74020,33888,5,0,0
2019-12-01,video,mobile-web,cpm,104,Food & Drink,3.38,239,0,0,0,0,138,69,0,0,0
2019-12-01,video,mobile-web,cpm,104,Health & Fitness,0.04,5,0,0,0,0,2,0,76,0,0
2019-12-01,video,mobile-web,cpm,105,Business,2.62,178,2,9,3,0,139,68,0,0,0
2019-12-01,video,mobile-web,cpm,105,Health & Fitness,6.84,417,4,50,12,0,369,233,0,0,0
2019-12-01,video,mobile-web,cpm,105,Food & Drink,10.23,640,4,17,3,0,542,343,0,0,0
2019-12-01,video,mobile-web,cpm,105,Food & Drink,0.02,1,0,0,0,0,1,1,0,0,0
2019-12-01,video,mobile-web,cpm,112,Business,33.88,2418,7,102,17,0,2127,1363,0,0,0
2019-12-01,video,mobile-web,cpm,112,Health & Fitness,144.64,9005,14,441,72,0,7764,5559,0,0,0
2019-12-01,video,mobile-web,cpm,112,Food & Drink,26.91,1807,3,50,6,0,1627,1248,0,0,0
2019-12-01,video,mobile-web,cpm,112,Food & Drink,0.09,8,0,0,0,0,7,6,0,0,0
2019-12-01,video,mobile-web,cpm,114,Business,337.83,21882,4,6240,3875,0,25268,14340,3,0,0
2019-12-01,video,mobile-web,cpm,114,Health & Fitness,"1,742.77",119520,210,30470,19204,0,127106,69913,2,0,0
2019-12-01,video,mobile-web,cpm,114,Food & Drink,443.44,29512,50,5868,3079,0,34531,23025,18,0,0
2019-12-01,video,mobile-web,cpm,114,Food & Drink,0.04,3,0,1,0,0,4,2,0,0,0
2019-12-01,video,mobile-web,cpm,121,Business,15.98,1169,4,0,0,0,960,634,0,0,0
2019-12-01,video,mobile-web,cpm,121,Health & Fitness,25.29,1785,4,0,0,0,1688,1471,0,0,0
2019-12-01,video,mobile-web,cpm,121,Food & Drink,11.23,814,2,0,0,0,779,686,0,0,0
2019-12-01,video,mobile-web,cpm,121,Food & Drink,0.01,1,0,0,0,0,1,1,0,0,0
2019-12-01,video,mobile-web,cpm,122,Health & Fitness,12.72,990,4,0,0,0,807,560,0,0,0
2019-12-01,video,mobile-web,cpm,122,Food & Drink,0.69,44,0,0,0,0,17,12,0,0,0
2019-12-01,video,mobile-web,cpm,123,Business,135.29,8428,6,1785,1113,0,7223,3589,0,0,0
2019-12-01,video,mobile-web,cpm,123,Health & Fitness,365.38,26345,15,5633,3043,1,22031,12308,1,0,0
2019-12-01,video,mobile-web,cpm,123,Food & Drink,87.59,5453,2,1121,640,0,5100,3916,0,0,0
2019-12-01,video,mobile-web,cpm,123,Food & Drink,0.09,6,0,2,1,0,5,4,0,0,0
2019-12-01,video,mobile-web,cpm,146,Business,5.75,337,4,33,29,0,321,222,0,0,0
2019-12-01,video,mobile-web,cpm,146,Health & Fitness,5.04,243,2,4,3,0,235,183,0,0,0
2019-12-01,video,mobile-web,cpm,146,Food & Drink,14.66,953,16,44,33,0,878,600,0,0,0
2019-12-01,video,mobile-web,cpm,146,Food & Drink,0.01,1,0,0,0,0,1,1,0,0,0
2019-12-01,CTV,set-top,cpm,76,Business,0.02,1,0,0,0,0,1,1,0,0,0
2019-12-01,CTV,set-top,cpm,76,Health & Fitness,14.46,593,0,0,0,0,578,556,0,0,0
2019-12-01,CTV,set-top,cpm,80,Business,259.41,8835,0,0,0,0,8780,8319,0,0,0
2019-12-01,CTV,set-top,cpm,80,Health & Fitness,"1,354.15",44739,0,0,0,0,44691,43306,0,0,0
2019-12-01,CTV,set-top,cpm,80,Food & Drink,139.45,4485,0,0,0,0,4465,3891,0,0,0
2019-12-01,CTV,set-top,cpm,112,Business,129.05,4026,0,0,0,0,3891,3644,0,0,0
2019-12-01,CTV,set-top,cpm,112,Health & Fitness,"1,739.81",56745,0,0,0,0,56436,54482,0,0,0
2019-12-01,CTV,set-top,cpm,112,Food & Drink,"1,308.94",30985,0,0,0,0,30552,29194,0,0,0
2019-12-01,CTV,set-top,cpm,121,Business,13.76,501,0,0,0,0,517,502,0,0,0
2019-12-01,CTV,set-top,cpm,121,Health & Fitness,136.35,5697,0,0,0,0,5795,5689,0,0,0
2019-12-01,CTV,set-top,cpm,121,Food & Drink,26.97,682,0,0,0,0,766,728,0,0,0
2019-12-01,CTV,set-top,cpm,122,Health & Fitness,812.74,29711,0,0,0,0,29522,28952,0,0,0
2019-12-01,video,tablet-app,cpcv,45,Health & Fitness,3.04,397,4,0,0,0,326,79,0,0,0
2019-12-01,video,tablet-app,cpcv,47,Business,14.93,566,1,0,0,0,507,327,0,0,0
2019-12-01,video,tablet-app,cpcv,52,Business,0.03,9,0,0,0,0,9,1,0,0,0
2019-12-01,video,tablet-app,cpcv,52,Health & Fitness, -   ,0,0,0,0,0,0,0,0,0,0
2019-12-01,video,tablet-app,cpcv,59,Business, -   ,0,0,0,0,0,0,0,0,0,0
2019-12-01,video,tablet-app,cpcv,68,Business,0.27,17,1,0,0,0,12,6,0,0,0
2019-12-01,video,tablet-app,cpcv,80,Business,0.31,11,0,0,0,0,9,7,0,0,0
2019-12-01,video,tablet-app,cpcv,90,Business,0,0,0,0,0,0,0,0,0,0,0
2019-12-01,video,tablet-app,cpcv,90,Health & Fitness,0.33,72,0,0,0,0,14,9,0,0,0
2019-12-01,video,tablet-app,cpcv,104,Business,0.09,2,0,0,0,0,2,1,0,0,0
2019-12-01,video,tablet-app,cpcv,111,Business,0.02,2,0,0,0,0,2,1,0,0,0
2019-12-01,video,tablet-app,cpcv,112,Business,0.05,16,0,0,0,0,11,2,0,0,0
2019-12-01,video,tablet-app,cpcv,114,Business, -   ,0,0,0,0,0,0,0,0,0,0
2019-12-01,video,tablet-app,cpcv,114,Health & Fitness,0.22,26,0,1,0,0,23,6,0,0,0
2019-12-01,video,tablet-app,cpcv,121,Business,0.3,17,0,0,0,0,11,6,0,0,0
2019-12-01,video,tablet-app,cpcv,144,Business,0.1,15,0,0,0,0,14,4,0,0,0
2019-12-01,video,tablet-app,cpm,45,Business,15.01,1399,15,0,0,2,1099,680,0,0,0
2019-12-01,video,tablet-app,cpm,45,Health & Fitness,3.61,988,9,0,0,0,833,212,0,0,0
2019-12-01,video,tablet-app,cpm,45,Food & Drink,0.03,4,0,0,0,0,2,0,0,0,0
2019-12-01,video,tablet-app,cpm,47,Business,83.43,5684,173,0,0,0,5108,3342,0,0,0
2019-12-01,video,tablet-app,cpm,47,Health & Fitness,107.68,6416,81,0,0,0,5841,4058,0,0,0
2019-12-01,video,tablet-app,cpm,47,Food & Drink,86.29,5779,445,0,0,0,5246,3807,0,0,0
2019-12-01,video,tablet-app,cpm,47,Food & Drink,0.04,3,0,0,0,0,3,3,0,0,0
2019-12-01,video,tablet-app,cpm,52,Business,8.77,633,11,0,0,0,497,306,0,0,0
2019-12-01,video,tablet-app,cpm,52,Health & Fitness,18.92,1218,13,0,0,0,946,645,0,0,0
2019-12-01,video,tablet-app,cpm,52,Food & Drink,36.79,2415,44,0,0,0,2104,1437,0,0,0
2019-12-01,video,tablet-app,cpm,52,Food & Drink,0,0,0,0,0,0,0,0,0,0,0
2019-12-01,video,tablet-app,cpm,59,Business,1.51,108,0,0,0,0,49,36,0,0,0
2019-12-01,video,tablet-app,cpm,59,Health & Fitness,2.21,137,0,0,0,0,71,54,0,0,0
2019-12-01,video,tablet-app,cpm,59,Food & Drink,2.97,182,0,0,0,0,57,30,0,0,0
2019-12-01,video,tablet-app,cpm,62,Food & Drink,0,0,0,0,0,0,0,0,0,0,0
2019-12-01,video,tablet-app,cpm,68,Business,52.22,3410,74,0,0,0,3033,1870,0,0,0
2019-12-01,video,tablet-app,cpm,68,Health & Fitness,69.85,3893,44,0,0,0,3311,1506,0,0,0
2019-12-01,video,tablet-app,cpm,68,Food & Drink,108.29,6578,56,0,0,0,5975,3457,0,0,0
2019-12-01,video,tablet-app,cpm,68,Food & Drink,0.02,2,0,0,0,0,1,1,0,0,0
2019-12-01,video,tablet-app,cpm,80,Business,2.78,337,0,0,0,0,289,189,0,0,0
2019-12-01,video,tablet-app,cpm,80,Health & Fitness,2.13,181,0,0,0,0,168,137,0,0,0
2019-12-01,video,tablet-app,cpm,80,Food & Drink,2.29,222,1,0,0,0,191,85,0,0,0
2019-12-01,video,tablet-app,cpm,80,Food & Drink,0,0,0,0,0,0,0,0,0,0,0
2019-12-01,video,tablet-app,cpm,90,Business,562.33,32894,255,0,0,38,3404,1734,0,0,0
2019-12-01,video,tablet-app,cpm,90,Health & Fitness,3.83,197,4,0,0,0,71,33,0,0,0
2019-12-01,video,tablet-app,cpm,90,Food & Drink,1.92,97,4,0,0,0,29,10,7,0,0
2019-12-01,video,tablet-app,cpm,104,Business,72.52,4346,0,0,0,0,3668,1958,0,0,0
2019-12-01,video,tablet-app,cpm,104,Health & Fitness,60.34,4537,0,0,0,0,2578,1407,2,0,0
2019-12-01,video,tablet-app,cpm,104,Food & Drink,147.56,9088,3,0,0,0,6846,5687,0,0,0
2019-12-01,video,tablet-app,cpm,104,Food & Drink,0.24,17,0,0,0,0,15,11,0,0,0
2019-12-01,video,tablet-app,cpm,104,Health & Fitness, -   ,0,0,0,0,0,0,0,1,0,0
2019-12-01,video,tablet-app,cpm,105,Business,8.47,526,27,0,0,0,449,184,0,0,0
2019-12-01,video,tablet-app,cpm,105,Health & Fitness,15.4,884,17,0,0,0,798,431,0,0,0
2019-12-01,video,tablet-app,cpm,105,Food & Drink,19.65,1258,33,0,0,0,1003,534,0,0,0
2019-12-01,video,tablet-app,cpm,105,Food & Drink,0,0,0,0,0,0,0,0,0,0,0
2019-12-01,video,tablet-app,cpm,111,Business,6.86,377,24,0,0,0,363,295,0,0,0
2019-12-01,video,tablet-app,cpm,111,Health & Fitness,5.97,326,26,0,0,0,317,245,0,0,0
2019-12-01,video,tablet-app,cpm,111,Food & Drink,33.62,1989,18,0,0,0,1868,1207,0,0,0
2019-12-01,video,tablet-app,cpm,111,Food & Drink,0,0,0,0,0,0,0,0,0,0,0
2019-12-01,video,tablet-app,cpm,112,Business,69.82,5216,154,0,0,0,3806,2047,0,0,0
2019-12-01,video,tablet-app,cpm,112,Health & Fitness,124.12,7314,158,0,0,0,5968,2329,0,0,0
2019-12-01,video,tablet-app,cpm,112,Food & Drink,31.48,2037,52,0,0,0,1673,483,0,0,0
2019-12-01,video,tablet-app,cpm,112,Food & Drink,0.08,7,0,0,0,0,6,3,0,0,0
2019-12-01,video,tablet-app,cpm,114,Business,8.18,508,0,0,0,0,391,20,0,0,0
2019-12-01,video,tablet-app,cpm,114,Health & Fitness,14.16,935,1,7,3,0,754,92,0,0,0
2019-12-01,video,tablet-app,cpm,114,Food & Drink,11.54,787,1,0,0,0,633,97,0,0,0
